match_id,match_date,winner,fighter1_name,fighter1_weight,fighter1_height,fighter1_reach,fighter1_age,fighter1_power_factor,fighter1_experience_factor,fighter1_wins,fighter1_losses,fighter1_knockouts,fighter1_final_hp,fighter1_final_sp,fighter2_name,fighter2_weight,fighter2_height,fighter2_reach,fighter2_age,fighter2_power_factor,fighter2_experience_factor,fighter2_wins,fighter2_losses,fighter2_knockouts,fighter2_final_hp,fighter2_final_sp,ko_happened
945,2024-12-27 00:42:22,張三,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,41,85,True
946,2024-12-27 00:42:35,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,93,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,81,True
947,2024-12-27 00:42:49,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,27,71,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,True
948,2024-12-27 00:43:07,鄭十二,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,78,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,3,79,True
949,2024-12-27 00:43:26,王五,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,68,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,55,83,True
950,2024-12-27 00:43:39,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,35,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
951,2024-12-27 00:43:49,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,70,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,55,90,True
952,2024-12-27 00:44:01,孫九,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,100,100,True
953,2024-12-27 00:44:10,鄭十二,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,63,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,80,90,True
954,2024-12-27 00:44:22,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,66,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,83,True
955,2024-12-27 00:44:37,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,58,83,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
956,2024-12-27 00:44:50,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,28,100,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,True
957,2024-12-27 00:45:10,周十,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,63,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,80,95,True
958,2024-12-27 00:45:23,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,1,93,True
959,2024-12-27 00:45:40,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,91,91,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,81,True
960,2024-12-27 00:45:52,張三,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,44,85,True
961,2024-12-27 00:46:03,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,40,100,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,91,True
962,2024-12-27 00:46:21,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,36,80,True
963,2024-12-27 00:46:34,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,43,76,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,78,True
964,2024-12-27 00:46:45,吳十一,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,81,100,True
965,2024-12-27 00:47:00,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,69,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,76,True
966,2024-12-27 00:47:13,孫九,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,41,83,True
967,2024-12-27 00:47:29,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,85,95,True
968,2024-12-27 00:47:37,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,44,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,True
969,2024-12-27 00:47:48,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,True
970,2024-12-27 00:47:58,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,55,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,71,True
971,2024-12-27 00:48:09,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,43,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,70,True
972,2024-12-27 00:48:20,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,23,90,True
973,2024-12-27 00:48:32,孫九,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,69,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,37,90,True
974,2024-12-27 00:48:46,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,30,88,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,70,True
975,2024-12-27 00:49:00,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,26,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,70,True
976,2024-12-27 00:49:13,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,17,85,True
977,2024-12-27 00:49:29,吳十一,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,64,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,78,95,True
978,2024-12-27 00:49:41,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,63,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
979,2024-12-27 00:49:58,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,36,90,True
980,2024-12-27 00:50:09,趙八,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,40,95,True
981,2024-12-27 00:50:22,孫九,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,91,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,14,100,True
982,2024-12-27 00:50:40,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,30,80,True
983,2024-12-27 00:50:52,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,50,83,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,78,True
984,2024-12-27 00:51:07,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,59,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,78,True
985,2024-12-27 00:51:21,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,13,93,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,85,True
986,2024-12-27 00:51:41,孫九,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,19,85,True
987,2024-12-27 00:51:52,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,91,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,83,True
988,2024-12-27 00:52:04,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,53,85,True
989,2024-12-27 00:52:18,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,7,80,True
990,2024-12-27 00:52:34,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,88,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,47,80,True
991,2024-12-27 00:52:46,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,75,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,71,True
992,2024-12-27 00:52:58,李四,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,73,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,72,95,True
993,2024-12-27 00:53:10,陳六,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,57,85,True
994,2024-12-27 00:53:24,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,41,88,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,66,True
995,2024-12-27 00:53:39,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,74,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,61,98,True
996,2024-12-27 00:53:56,張三,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,3,94,True
997,2024-12-27 00:54:28,鄭十二,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,83,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,84,100,True
998,2024-12-27 00:54:40,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,50,76,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,68,True
999,2024-12-27 00:54:54,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,18,73,True
1000,2024-12-27 00:55:12,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,90,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
1001,2024-12-27 00:55:20,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,83,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,True
1002,2024-12-27 00:55:33,鄭十二,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,68,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,32,75,True
1003,2024-12-27 00:55:47,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,76,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,12,85,True
1004,2024-12-27 00:56:00,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,88,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,67,True
1005,2024-12-27 00:56:15,鄭十二,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,17,88,True
1006,2024-12-27 00:56:30,孫九,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,29,75,True
1007,2024-12-27 00:56:41,鄭十二,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,45,95,True
1008,2024-12-27 00:56:55,陳六,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,75,90,True
1009,2024-12-27 00:57:04,張三,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,41,76,True
1010,2024-12-27 00:57:19,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,64,85,True
1011,2024-12-27 00:57:29,王五,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,95,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,2,98,True
1012,2024-12-27 00:57:52,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,45,80,True
1013,2024-12-27 00:58:08,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,16,98,True
1014,2024-12-27 00:58:35,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,87,100,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,88,True
1015,2024-12-27 00:58:49,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,48,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,85,True
1016,2024-12-27 00:58:59,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,65,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,73,True
1017,2024-12-27 00:59:10,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,82,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,71,85,True
1018,2024-12-27 00:59:26,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,16,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,69,True
1019,2024-12-27 00:59:45,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,78,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,84,True
1020,2024-12-27 00:59:58,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,79,88,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,True
1021,2024-12-27 01:00:11,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,74,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,40,83,True
1022,2024-12-27 01:00:28,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,52,85,True
1023,2024-12-27 01:00:38,陳六,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,79,95,True
1024,2024-12-27 01:00:47,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,11,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,62,True
1025,2024-12-27 01:01:03,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,56,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
1026,2024-12-27 01:01:17,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,3,96,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
1027,2024-12-27 01:01:39,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,65,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
1028,2024-12-27 01:01:52,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,52,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
1029,2024-12-27 01:02:02,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,9,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,92,True
1030,2024-12-27 01:02:39,張三,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,55,95,True
1031,2024-12-27 01:02:53,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,63,93,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,68,True
1032,2024-12-27 01:03:11,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,36,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
1033,2024-12-27 01:03:25,趙八,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,33,80,True
1034,2024-12-27 01:03:37,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,92,100,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,70,True
1035,2024-12-27 01:03:47,林七,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,86,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,16,85,True
1036,2024-12-27 01:04:06,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,75,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,78,True
1037,2024-12-27 01:04:15,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,88,100,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,78,True
1038,2024-12-27 01:04:26,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,43,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,79,True
1039,2024-12-27 01:04:39,陳六,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,1,68,True
1040,2024-12-27 01:05:00,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,37,90,True
1041,2024-12-27 01:05:18,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,40,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,78,True
1042,2024-12-27 01:05:31,孫九,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,56,88,True
1043,2024-12-27 01:05:44,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,45,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,66,True
1044,2024-12-27 01:05:57,鄭十二,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,71,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,67,85,True
1045,2024-12-27 01:06:10,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,11,68,True
1046,2024-12-27 01:06:26,吳十一,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,21,100,True
1047,2024-12-27 01:06:53,趙八,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,76,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,43,88,True
1048,2024-12-27 01:07:07,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,72,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,73,True
1049,2024-12-27 01:07:18,張三,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,78,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,71,90,True
1050,2024-12-27 01:07:31,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,79,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
1051,2024-12-27 01:07:40,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,11,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,95,True
1052,2024-12-27 01:07:54,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,92,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,76,True
1053,2024-12-27 01:08:06,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,57,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,78,True
1054,2024-12-27 01:08:18,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,48,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
1055,2024-12-27 01:08:29,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,55,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,83,True
1056,2024-12-27 01:08:46,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,15,80,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,83,True
1057,2024-12-27 01:09:00,王五,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,75,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,80,95,True
1058,2024-12-27 01:09:10,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,59,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,68,True
1059,2024-12-27 01:09:22,張三,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,83,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,51,95,True
1060,2024-12-27 01:09:38,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,8,79,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
1061,2024-12-27 01:09:56,吳十一,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,48,90,True
