match_id,winner,victory_condition,rounds_completed,boxerA_name,boxerA_weight,boxerA_height,boxerA_reach,boxerA_power,boxerA_speed,boxerA_stamina,boxerA_defense,boxerA_chin,boxerA_experience,boxerB_name,boxerB_weight,boxerB_height,boxerB_reach,boxerB_power,boxerB_speed,boxerB_stamina,boxerB_defense,boxerB_chin,boxerB_experience,total_punches_A,total_punches_B,total_hits_A,total_hits_B,total_knockdowns_A,total_knockdowns_B,total_points_A,total_points_B,total_damage_dealt_A,total_damage_dealt_B,total_stamina_used_A,total_stamina_used_B,hit_rate_A,hit_rate_B,final_hp_A,final_hp_B,final_stamina_A,final_stamina_B,total_A_jab,total_B_jab,total_A_cross,total_B_cross,total_A_lead_hook,total_B_lead_hook,total_A_rear_hook,total_B_rear_hook,total_A_lead_uppercut,total_B_lead_uppercut,total_A_rear_uppercut,total_B_rear_uppercut
82533,Boxer_B_2074,KO,1,Boxer_A_2074,82.3,175,184,66,86,74,85,80,51,Boxer_B_2074,70.3,188,171,97,86,66,81,75,3,4,4,1,3,0,0,1,8,10.126875,102.87431999999998,3.1,4.2,25.0,75.0,0.0,89.87,96.9,95.8,1,0,0,0,1,1,2,1,0,2,0,0
45868,Boxer_A_2075,KO,1,Boxer_A_2075,65.5,176,183,92,85,62,85,97,5,Boxer_B_2075,82.0,188,183,87,81,88,68,72,57,13,12,5,3,1,1,12,8,139.50732800000003,78.534204,11.799999999999997,9.5,38.46,25.0,11.47,-10.0,88.2,90.5,2,1,3,5,1,2,0,2,6,1,1,1
72387,Boxer_B_2076,KO,1,Boxer_A_2076,90.2,171,182,65,73,64,74,68,94,Boxer_B_2076,97.3,169,198,61,83,76,68,90,32,10,10,5,5,0,0,9,13,71.76991250000002,101.684682,7.299999999999998,9.699999999999998,50.0,50.0,0.0,28.23,92.7,90.3,3,1,3,2,1,0,0,3,2,2,1,2
73678,Boxer_A_2077,KO,1,Boxer_A_2077,95.9,189,174,84,93,67,92,64,88,Boxer_B_2077,61.3,177,191,61,76,76,93,89,61,10,9,4,0,0,2,10,0,103.67821799999999,0.0,10.1,7.2,40.0,0.0,100.0,0.0,89.9,92.8,1,2,1,2,2,2,1,0,2,2,3,1
20197,Boxer_B_2078,KO,1,Boxer_A_2078,99.9,184,188,71,80,81,80,74,31,Boxer_B_2078,92.1,186,197,78,73,64,76,95,36,8,8,3,4,1,0,8,10,64.49320499999999,103.15960200000002,7.3,5.999999999999999,37.5,50.0,-10.0,35.51,92.7,94.0,1,2,1,1,2,2,1,2,2,1,1,0
70589,Boxer_A_2079,KO,1,Boxer_A_2079,99.1,193,178,80,95,61,60,90,88,Boxer_B_2079,97.0,176,197,83,71,91,72,72,41,8,7,5,1,0,0,11,2,121.37216000000001,22.003300000000003,6.3999999999999995,4.699999999999999,62.5,14.29,78.0,0.0,93.6,95.3,2,3,1,1,1,1,2,1,2,0,0,1
24007,Boxer_B_2080,KO,1,Boxer_A_2080,73.8,170,193,97,82,63,60,60,94,Boxer_B_2080,96.1,172,193,65,92,87,98,63,40,10,10,3,5,1,0,6,12,80.052936,113.89332499999999,8.1,9.199999999999998,30.0,50.0,0.0,19.95,91.9,90.8,1,2,3,1,2,1,2,2,2,2,0,2
87600,Boxer_B_2081,KO,1,Boxer_A_2081,94.0,192,192,78,86,88,92,90,25,Boxer_B_2081,62.9,169,188,94,76,97,90,73,86,8,8,2,5,0,0,4,9,41.5185225,102.75892000000002,6.999999999999999,5.5,25.0,62.5,0.0,58.48,93.0,94.5,2,1,0,4,0,2,5,0,0,1,1,0
38870,Boxer_A_2082,KO,1,Boxer_A_2082,97.5,191,172,73,71,67,84,91,98,Boxer_B_2082,71.4,179,181,94,63,66,67,62,87,11,10,4,3,0,0,11,7,116.148183,69.50886399999999,10.1,9.200000000000001,36.36,30.0,30.49,0.0,89.9,90.8,1,0,1,4,3,1,3,2,2,1,1,2
50873,Boxer_B_2083,KO,1,Boxer_A_2083,98.3,175,177,70,84,99,99,80,61,Boxer_B_2083,99.0,168,170,82,98,100,77,86,7,12,12,3,4,1,0,6,10,50.04457500000001,102.44423999999998,10.700000000000001,12.5,25.0,33.33,0.0,49.96,89.3,87.5,3,1,2,1,1,2,0,2,3,2,3,4
42403,Boxer_B_2084,KO,1,Boxer_A_2084,87.8,178,199,91,80,81,95,81,72,Boxer_B_2084,69.0,182,182,64,73,91,96,98,23,18,18,2,6,1,1,5,13,47.291790000000006,96.28908799999999,15.000000000000002,15.1,11.11,33.33,0.0,42.71,85.0,84.9,4,3,3,5,3,3,3,1,2,3,3,3
35781,Boxer_B_2085,KO,1,Boxer_A_2085,89.8,191,187,67,74,64,92,81,72,Boxer_B_2085,74.7,168,172,78,70,68,92,62,21,18,18,3,5,0,2,7,14,65.623485,118.79103600000002,15.200000000000001,17.7,16.67,27.78,0.0,14.38,84.8,82.3,4,1,4,4,0,3,6,2,0,3,4,5
37530,Boxer_A_2086,KO,1,Boxer_A_2086,77.4,191,195,99,70,81,78,94,69,Boxer_B_2086,93.8,179,196,78,86,64,90,86,11,6,5,3,3,1,1,12,8,131.54961600000001,72.77907,6.4,4.3,50.0,60.0,17.22,0.0,93.6,95.7,0,1,1,0,2,1,0,2,0,1,3,0
45450,Boxer_A_2087,KO,1,Boxer_A_2087,76.7,172,176,94,94,92,99,97,19,Boxer_B_2087,91.3,173,186,80,84,91,97,95,44,7,6,4,3,0,2,9,8,95.71926000000002,67.82344,6.000000000000001,6.6,57.14,50.0,32.18,0.0,94.0,93.4,0,0,3,0,1,1,1,3,2,0,0,2
68142,Boxer_B_2088,KO,1,Boxer_A_2088,68.1,186,190,90,64,74,97,85,73,Boxer_B_2088,73.2,177,192,84,93,89,90,84,64,4,4,0,3,1,0,0,10,0.0,100.02447,4.6,3.8999999999999995,0.0,75.0,-10.0,100.0,95.4,96.1,0,1,0,0,1,1,0,0,2,0,1,2
45174,Boxer_A_2089,KO,1,Boxer_A_2089,72.3,167,199,62,92,90,80,86,44,Boxer_B_2089,72.4,185,190,62,85,85,76,99,37,17,16,8,2,0,1,15,5,97.13457850000003,33.54296100000001,12.199999999999998,11.6,47.06,12.5,66.46,0.0,87.8,88.4,6,6,3,3,3,1,1,3,2,0,2,3
14978,Boxer_B_2090,KO,1,Boxer_A_2090,81.9,192,184,73,74,100,62,79,21,Boxer_B_2090,83.8,169,174,61,66,87,74,88,52,16,16,4,5,1,0,6,15,53.61616400000001,109.46761099999999,12.9,16.4,25.0,31.25,-10.0,46.38,87.1,83.6,5,2,2,0,1,3,4,4,1,2,3,5
57938,Boxer_B_2091,KO,1,Boxer_A_2091,68.6,187,181,90,97,63,83,74,93,Boxer_B_2091,74.2,191,200,93,70,85,77,95,91,9,9,3,5,0,0,5,8,48.94155000000001,102.44461500000001,7.8999999999999995,5.2,33.33,55.56,0.0,51.06,92.1,94.8,1,4,2,3,2,1,2,0,0,0,2,1
43776,Boxer_B_2092,KO,1,Boxer_A_2092,91.3,170,182,84,100,93,94,70,26,Boxer_B_2092,86.8,174,186,96,90,76,70,69,24,7,7,1,3,2,0,4,6,41.287008,91.47840000000001,7.6,6.800000000000001,14.29,42.86,-10.0,58.71,92.4,93.2,0,0,1,0,2,4,0,1,1,1,3,1
73632,Boxer_A_2093,KO,1,Boxer_A_2093,91.4,182,182,98,84,65,97,81,88,Boxer_B_2093,63.6,192,172,75,65,61,88,99,55,10,9,5,2,0,0,10,5,111.07040700000002,51.519562500000006,8.1,7.699999999999999,50.0,22.22,48.48,0.0,91.9,92.3,1,3,2,0,4,2,1,0,2,2,0,2
49752,Boxer_A_2094,KO,1,Boxer_A_2094,96.1,178,175,64,66,87,85,75,97,Boxer_B_2094,88.0,189,180,97,84,72,66,72,42,6,5,5,2,0,1,12,4,110.43225600000001,50.7613125,5.5,2.5,83.33,40.0,49.24,0.0,94.5,97.5,1,3,0,1,2,0,1,1,1,0,1,0
30692,Boxer_B_2095,KO,1,Boxer_A_2095,61.1,191,173,85,96,77,86,99,62,Boxer_B_2095,79.1,179,200,93,60,82,100,96,62,18,18,5,5,1,1,9,13,83.74795000000003,111.98334600000001,12.900000000000002,15.899999999999999,27.78,27.78,0.0,6.25,87.1,84.1,3,3,8,2,4,3,0,5,1,3,2,2
21759,Boxer_B_2096,KO,1,Boxer_A_2096,70.9,181,173,61,62,94,85,61,22,Boxer_B_2096,78.6,169,173,93,88,89,88,89,81,6,6,2,3,1,0,2,9,16.876717499999998,114.05492100000002,3.2,4.5,33.33,50.0,0.0,83.12,96.8,95.5,4,1,1,3,0,0,0,1,0,0,1,1
79459,Boxer_A_2097,KO,1,Boxer_A_2097,91.2,180,194,72,88,61,94,77,91,Boxer_B_2097,86.1,182,175,63,98,86,68,79,97,10,9,5,4,1,0,12,10,112.79426399999998,78.435378,8.9,6.399999999999999,50.0,44.44,11.56,0.0,91.1,93.6,1,2,2,2,2,3,2,1,2,1,1,0
15687,Boxer_B_2098,KO,1,Boxer_A_2098,61.9,177,177,97,74,89,69,74,65,Boxer_B_2098,81.4,166,189,78,89,96,65,74,8,16,16,3,5,0,1,7,11,86.48287199999999,106.52569200000003,13.9,12.3,18.75,31.25,0.0,3.52,86.1,87.7,3,3,3,4,1,3,4,3,3,3,2,0
62823,Boxer_B_2099,KO,1,Boxer_A_2099,97.8,184,184,80,80,97,94,83,93,Boxer_B_2099,79.6,194,179,91,74,80,86,74,8,9,9,1,3,0,0,1,10,12.222000000000003,104.04248399999999,7.899999999999999,7.999999999999999,11.11,33.33,0.0,87.78,92.1,92.0,1,0,3,4,1,2,1,0,1,1,2,2
71364,Boxer_A_2100,KO,1,Boxer_A_2100,72.0,192,184,93,72,62,87,77,2,Boxer_B_2100,80.4,194,174,65,88,88,69,96,11,7,6,4,4,0,1,12,7,115.75449599999999,66.39647625,7.6,4.6,57.14,66.67,33.6,0.0,92.4,95.4,0,2,0,1,2,1,2,0,1,1,2,1
81595,Boxer_B_2101,KO,1,Boxer_A_2101,60.5,177,186,82,72,60,84,76,13,Boxer_B_2101,67.6,188,190,84,62,82,79,92,44,12,12,3,5,1,1,10,10,88.59542400000001,102.45438000000001,12.799999999999999,8.6,25.0,41.67,-10.0,1.4,87.2,91.4,0,2,3,5,0,1,3,3,2,1,4,0
43551,Boxer_A_2102,KO,1,Boxer_A_2102,72.4,166,197,97,77,88,84,91,81,Boxer_B_2102,67.1,169,193,72,60,72,71,70,48,7,6,3,1,0,1,9,1,117.29191499999999,9.809999999999999,6.1,5.300000000000001,42.86,16.67,90.19,0.0,93.9,94.7,1,1,0,2,3,0,2,1,0,0,1,2
80945,Boxer_A_2103,KO,1,Boxer_A_2103,62.7,173,190,74,75,90,99,74,95,Boxer_B_2103,89.1,184,182,95,80,97,67,95,20,14,13,7,3,0,0,12,7,103.89072750000001,91.75005,10.900000000000002,12.499999999999998,50.0,23.08,8.25,0.0,89.1,87.5,5,1,1,3,2,1,2,2,2,4,2,2
59876,Boxer_B_2104,KO,1,Boxer_A_2104,99.2,191,195,73,93,60,98,73,60,Boxer_B_2104,70.5,175,191,94,62,88,84,80,53,15,15,4,4,0,0,9,8,78.36696,108.56118750000003,14.7,12.200000000000001,26.67,26.67,0.0,21.63,85.3,87.8,1,2,1,2,4,7,4,0,2,4,3,0
33784,Boxer_A_2105,KO,1,Boxer_A_2105,71.0,191,186,68,73,99,87,92,2,Boxer_B_2105,60.6,179,171,61,97,99,74,73,23,12,11,6,5,1,0,13,14,117.559709,88.30555200000002,10.1,8.899999999999999,50.0,45.45,1.69,0.0,89.9,91.1,3,1,1,4,1,2,3,2,4,1,0,1
95003,Boxer_B_2106,KO,1,Boxer_A_2106,63.6,195,178,89,75,89,77,98,52,Boxer_B_2106,72.3,176,178,78,63,61,87,63,31,12,12,1,5,1,0,4,14,45.01655600000001,110.63613600000001,11.5,12.0,8.33,41.67,0.0,54.98,88.5,88.0,1,0,2,3,2,2,2,2,3,2,2,3
27522,Boxer_A_2107,KO,1,Boxer_A_2107,65.4,175,199,71,91,70,89,76,58,Boxer_B_2107,66.6,178,195,97,68,93,100,69,97,20,19,4,1,0,1,11,1,101.72968750000001,14.58395,16.8,16.900000000000002,20.0,5.26,85.42,0.0,83.2,83.1,4,1,2,5,5,4,4,3,3,5,2,1
11964,Boxer_B_2108,KO,1,Boxer_A_2108,78.0,177,183,85,100,100,86,77,53,Boxer_B_2108,90.1,175,192,94,85,63,86,85,11,11,11,3,4,0,0,7,9,70.86874999999999,103.14460199999999,10.200000000000003,9.299999999999999,27.27,36.36,0.0,29.13,89.8,90.7,2,1,1,4,2,1,2,1,1,4,3,0
80503,Boxer_A_2109,KO,1,Boxer_A_2109,99.3,194,174,66,97,81,83,87,97,Boxer_B_2109,60.2,171,193,63,73,76,80,88,61,4,3,4,0,0,1,12,0,98.06966400000002,0.0,4.6,2.5,100.0,0.0,100.0,-8.07,95.4,97.5,0,1,0,0,0,0,1,1,3,1,0,0
25633,Boxer_A_2110,KO,1,Boxer_A_2110,64.7,180,183,64,71,66,83,91,64,Boxer_B_2110,81.6,180,185,75,72,67,75,60,78,7,6,5,0,0,1,10,0,94.25919999999999,0.0,5.3,6.2,71.43,0.0,100.0,0.0,94.7,93.8,1,0,2,1,2,2,1,0,1,1,0,2
36269,Boxer_A_2111,KO,1,Boxer_A_2111,63.5,181,190,98,81,100,82,95,88,Boxer_B_2111,62.7,179,185,61,81,84,80,80,76,10,9,3,3,0,0,11,8,128.84844,58.24707000000001,10.0,7.1,30.0,33.33,41.75,0.0,90.0,92.9,2,3,1,1,0,1,1,1,3,2,3,1
79582,Boxer_A_2112,KO,1,Boxer_A_2112,71.9,183,187,97,82,91,76,81,81,Boxer_B_2112,88.1,185,175,61,83,71,95,90,41,13,12,4,5,0,0,9,11,104.38461,80.21195,11.500000000000002,11.100000000000001,30.77,41.67,19.79,0.0,88.5,88.9,1,1,3,2,2,2,3,2,4,5,0,0
16532,Boxer_A_2113,KO,1,Boxer_A_2113,86.9,182,180,97,64,85,77,77,38,Boxer_B_2113,81.8,179,200,73,93,70,70,82,45,4,3,3,2,0,1,9,5,106.85985600000001,46.816506000000004,4.3999999999999995,2.3,75.0,66.67,53.18,-10.0,95.6,97.7,0,1,1,1,0,0,0,0,2,0,1,1
44735,Boxer_B_2114,KO,1,Boxer_A_2114,94.7,180,197,64,66,68,91,86,53,Boxer_B_2114,75.6,195,179,100,93,72,83,82,27,11,11,4,4,0,0,7,13,56.99494400000002,138.31620000000004,8.899999999999999,10.5,36.36,36.36,0.0,43.01,91.1,89.5,1,1,4,2,2,2,2,2,1,1,1,3
98828,Boxer_A_2115,KO,1,Boxer_A_2115,96.5,165,177,62,100,65,87,99,60,Boxer_B_2115,98.1,185,177,64,62,69,74,91,76,15,14,7,4,1,1,16,7,106.28982400000001,52.72523200000001,13.599999999999996,10.499999999999998,46.67,28.57,37.27,-10.0,86.4,89.5,2,3,4,4,0,3,3,0,4,4,2,0
53320,Boxer_B_2116,KO,1,Boxer_A_2116,91.0,192,188,98,61,71,76,78,25,Boxer_B_2116,86.1,179,170,66,100,78,100,67,37,6,6,0,4,2,0,0,12,0.0,97.94452800000002,5.1,5.6,0.0,66.67,0.0,100.0,94.9,94.4,1,0,2,2,0,1,1,1,1,1,1,1
38837,Boxer_A_2117,KO,1,Boxer_A_2117,97.6,188,175,83,83,89,60,72,59,Boxer_B_2117,78.6,181,193,83,86,85,61,71,61,11,10,4,3,0,0,9,4,100.82246549999999,52.15056000000001,9.9,7.3999999999999995,36.36,30.0,47.85,0.0,90.1,92.6,3,2,1,3,1,2,1,2,2,0,3,1
64920,Boxer_B_2118,KO,1,Boxer_A_2118,73.7,178,192,94,80,98,83,100,1,Boxer_B_2118,85.3,175,187,90,98,85,89,70,95,8,8,2,4,0,0,4,11,48.48895999999999,100.548,6.999999999999999,8.0,25.0,50.0,0.0,51.51,93.0,92.0,0,0,3,1,1,2,3,3,0,0,1,2
33852,Boxer_B_2119,KO,1,Boxer_A_2119,98.8,189,179,76,71,66,88,86,24,Boxer_B_2119,65.8,177,170,93,88,67,93,84,91,4,4,0,3,1,0,0,11,0.0,114.098724,4.8,5.199999999999999,0.0,75.0,0.0,100.0,95.2,94.8,0,0,0,0,1,0,0,1,1,0,2,3
13111,Boxer_A_2120,KO,1,Boxer_A_2120,94.3,173,183,68,89,90,68,71,77,Boxer_B_2120,83.0,188,177,84,93,99,63,89,27,6,5,3,3,0,2,10,6,80.627736,67.16423700000001,6.199999999999999,2.5,50.0,60.0,32.84,0.0,93.8,97.5,0,3,1,1,1,0,1,1,2,0,1,0
61869,Boxer_B_2121,KO,1,Boxer_A_2121,69.6,188,177,77,61,92,94,74,1,Boxer_B_2121,75.0,174,186,70,72,100,73,89,43,5,5,2,4,1,0,5,11,50.23071899999999,97.31988000000001,5.0,4.699999999999999,40.0,80.0,-7.32,49.77,95.0,95.3,0,1,0,1,1,0,3,1,1,0,0,2
25598,Boxer_A_2122,KO,1,Boxer_A_2122,98.3,176,195,82,97,100,64,87,56,Boxer_B_2122,93.3,166,196,92,68,71,61,62,45,9,8,5,2,0,0,11,4,134.168154,43.161593,8.3,5.3,55.56,25.0,56.84,0.0,91.7,94.7,1,3,2,1,1,1,1,3,3,0,1,0
55825,Boxer_B_2123,KO,1,Boxer_A_2123,86.2,191,190,84,80,79,89,98,5,Boxer_B_2123,86.5,186,170,80,80,81,63,60,86,8,8,2,4,2,0,4,11,45.675839999999994,98.69520000000001,7.1,7.5,25.0,50.0,-10.0,54.32,92.9,92.5,1,1,2,1,2,1,0,1,1,4,2,0
21086,Boxer_B_2124,KO,1,Boxer_A_2124,73.9,165,183,81,79,83,79,71,51,Boxer_B_2124,95.2,181,187,94,69,89,99,82,65,5,5,2,3,1,0,4,11,40.22006400000001,134.816868,3.8000000000000003,6.0,40.0,60.0,0.0,59.78,96.2,94.0,2,0,0,1,1,0,1,0,0,1,1,3
51849,Boxer_A_2125,KO,1,Boxer_A_2125,78.6,190,175,74,85,96,72,69,23,Boxer_B_2125,61.8,195,189,81,75,74,93,78,92,10,9,6,4,0,0,12,8,116.47248500000002,87.23037825000003,7.3999999999999995,5.999999999999999,60.0,44.44,12.77,0.0,92.6,94.0,2,4,2,1,4,1,1,2,0,0,1,1
44234,Boxer_B_2126,KO,1,Boxer_A_2126,91.6,172,198,63,76,75,88,66,82,Boxer_B_2126,60.6,185,178,83,94,64,64,92,80,18,18,4,4,0,0,11,11,74.871216,111.62039199999998,16.7,17.0,22.22,22.22,0.0,25.13,83.3,83.0,3,2,2,4,2,2,5,3,2,2,4,5
31586,Boxer_A_2127,KO,1,Boxer_A_2127,60.3,190,171,81,96,79,67,86,12,Boxer_B_2127,74.2,180,177,70,65,75,89,62,49,12,11,6,4,0,0,11,10,135.74283750000004,80.92518000000001,7.899999999999999,10.7,50.0,36.36,19.07,0.0,92.1,89.3,5,1,2,1,2,2,1,3,1,2,1,2
62855,Boxer_A_2128,KO,1,Boxer_A_2128,94.5,166,171,61,94,84,70,90,29,Boxer_B_2128,78.8,191,174,75,92,95,73,66,27,18,17,6,3,0,0,15,7,117.68925199999998,61.34700000000001,16.7,13.699999999999998,33.33,17.65,38.65,0.0,83.3,86.3,3,1,3,7,2,3,2,3,4,2,4,1
68544,Boxer_B_2129,KO,1,Boxer_A_2129,65.6,168,170,82,77,74,70,61,56,Boxer_B_2129,77.9,183,174,68,92,75,93,81,13,10,10,2,6,0,1,8,13,73.84854399999999,129.07178600000006,9.1,8.099999999999998,20.0,60.0,0.0,16.15,90.9,91.9,1,1,3,5,1,0,2,1,0,2,3,1
96798,Boxer_B_2130,KO,1,Boxer_A_2130,80.6,184,188,96,84,72,84,71,7,Boxer_B_2130,80.5,167,190,61,84,76,98,76,63,10,10,2,5,1,0,5,13,56.282111999999984,103.77243750000001,8.8,9.1,20.0,50.0,0.0,43.72,91.2,90.9,2,1,1,0,2,4,1,3,3,1,1,1
27486,Boxer_A_2131,KO,1,Boxer_A_2131,96.3,173,181,72,83,70,97,66,43,Boxer_B_2131,71.0,183,176,99,66,96,84,72,100,9,8,5,1,0,1,13,2,117.40492800000001,25.868699999999997,7.4,6.4,55.56,12.5,74.13,0.0,92.6,93.6,2,2,2,2,2,0,0,2,1,1,2,1
86954,Boxer_B_2132,KO,1,Boxer_A_2132,93.6,182,186,91,96,67,72,86,61,Boxer_B_2132,60.2,174,177,89,76,85,86,84,2,6,6,2,4,1,0,5,12,61.74204400000002,128.306316,5.6,5.800000000000001,33.33,66.67,0.0,38.26,94.4,94.2,0,0,1,1,2,2,1,1,2,1,0,1
94701,Boxer_B_2133,KO,1,Boxer_A_2133,88.8,171,188,80,62,96,68,89,85,Boxer_B_2133,60.5,195,177,97,94,96,83,99,56,3,3,2,3,0,1,4,10,38.1376,111.76145999999997,2.6999999999999997,3.6,66.67,100.0,0.0,51.86,97.3,96.4,1,0,0,0,0,1,0,0,2,0,0,2
14493,Boxer_A_2134,KO,1,Boxer_A_2134,77.5,180,170,66,65,83,91,82,61,Boxer_B_2134,88.8,194,200,99,75,65,71,85,51,9,8,4,2,0,0,14,3,106.58637,36.59678550000001,10.0,6.8,44.44,25.0,63.4,0.0,90.0,93.2,0,2,1,2,1,0,2,1,2,1,3,2
96682,Boxer_A_2135,KO,1,Boxer_A_2135,76.4,185,192,66,98,71,66,79,69,Boxer_B_2135,86.9,193,200,98,77,91,69,65,78,7,6,4,1,0,1,10,4,95.8716,46.198768,7.500000000000001,5.5,57.14,16.67,53.8,0.0,92.5,94.5,1,1,0,1,0,0,1,2,4,1,1,1
32386,Boxer_A_2136,KO,1,Boxer_A_2136,71.7,171,178,98,67,100,69,77,53,Boxer_B_2136,95.6,184,196,100,79,68,83,87,11,17,16,5,5,1,0,9,7,104.0319245,88.69837500000001,13.600000000000001,11.6,29.41,31.25,1.3,0.0,86.4,88.4,4,4,4,7,2,0,2,1,3,2,2,2
75242,Boxer_A_2137,KO,1,Boxer_A_2137,65.2,185,191,81,82,90,97,61,14,Boxer_B_2137,81.2,187,186,74,91,92,83,62,20,7,6,3,2,1,2,7,4,80.76105,42.66632800000001,5.7,5.8999999999999995,42.86,33.33,47.33,0.0,94.3,94.1,1,1,1,0,3,1,1,1,0,2,1,1
79637,Boxer_B_2138,KO,1,Boxer_A_2138,69.7,172,184,88,100,73,99,85,56,Boxer_B_2138,75.7,176,171,92,73,75,93,73,92,9,9,2,4,0,0,7,10,75.203304,107.00083000000002,7.1,7.1,22.22,44.44,0.0,24.8,92.9,92.9,3,1,1,3,0,3,3,0,1,1,1,1
86738,Boxer_B_2139,KO,1,Boxer_A_2139,98.7,193,188,91,76,100,90,78,21,Boxer_B_2139,96.4,180,199,78,74,80,92,68,64,17,17,3,6,0,0,8,11,91.73564400000001,114.81291900000002,14.2,15.1,17.65,35.29,0.0,8.26,85.8,84.9,2,3,6,1,1,5,4,3,2,2,2,3
71864,Boxer_B_2140,KO,1,Boxer_A_2140,98.0,187,172,68,92,78,65,69,53,Boxer_B_2140,82.9,178,200,100,97,73,75,82,56,6,6,3,4,1,0,4,10,35.47811600000001,137.7989,3.6999999999999997,5.699999999999999,50.0,66.67,0.0,64.52,96.3,94.3,3,1,1,0,0,1,1,2,1,1,0,1
65279,Boxer_A_2141,KO,1,Boxer_A_2141,79.6,186,188,84,73,87,68,95,95,Boxer_B_2141,73.2,167,196,73,83,83,82,92,36,11,10,5,1,0,1,10,4,101.887632,29.24964,11.3,10.999999999999998,45.45,10.0,70.75,0.0,88.7,89.0,1,0,1,1,2,2,1,1,3,3,3,3
97404,Boxer_B_2142,KO,1,Boxer_A_2142,86.1,180,181,80,98,70,67,94,60,Boxer_B_2142,93.2,177,179,90,74,64,70,65,77,8,8,2,3,2,1,7,11,77.77080000000001,100.84734000000002,8.399999999999999,8.1,25.0,37.5,-10.0,12.23,91.6,91.9,0,1,3,1,0,0,0,3,2,0,3,3
90128,Boxer_B_2143,KO,1,Boxer_A_2143,66.7,180,183,77,89,81,92,92,36,Boxer_B_2143,81.0,173,192,65,87,81,91,88,64,6,6,2,5,1,0,5,13,44.49121600000001,91.240695,6.3,4.6,33.33,83.33,-1.24,55.51,93.7,95.4,1,2,1,1,0,0,0,2,1,0,3,1
11601,Boxer_A_2144,KO,1,Boxer_A_2144,68.1,187,200,80,86,71,96,80,16,Boxer_B_2144,99.5,186,194,77,93,61,66,78,65,7,6,5,2,0,1,11,8,113.86259999999999,72.14591999999999,5.799999999999999,6.6000000000000005,71.43,33.33,27.85,0.0,94.2,93.4,2,0,1,1,1,1,0,0,2,2,1,2
25699,Boxer_B_2145,KO,1,Boxer_A_2145,83.4,193,194,73,63,73,62,87,9,Boxer_B_2145,65.7,189,196,80,96,97,66,65,59,7,7,2,4,1,0,5,10,57.81928500000001,97.03536,6.0,6.3999999999999995,28.57,57.14,0.0,42.18,94.0,93.6,2,0,0,0,1,3,2,4,1,0,1,0
40155,Boxer_A_2146,KO,1,Boxer_A_2146,94.9,168,186,80,87,77,64,92,99,Boxer_B_2146,88.5,191,187,70,85,90,79,93,22,8,7,6,2,0,0,12,4,105.55549999999997,32.70456,5.899999999999999,6.8,75.0,28.57,67.3,0.0,94.1,93.2,3,0,1,1,1,1,1,3,1,2,1,0
74696,Boxer_A_2147,KO,1,Boxer_A_2147,91.3,175,173,92,72,77,96,62,68,Boxer_B_2147,95.0,191,173,100,67,79,72,96,23,5,4,4,1,0,1,12,4,117.61942400000001,53.54399999999999,4.8,4.4,80.0,25.0,46.46,-10.0,95.2,95.6,0,0,2,0,1,0,0,3,0,0,2,1
33647,Boxer_B_2148,KO,1,Boxer_A_2148,88.0,190,193,67,61,83,63,74,59,Boxer_B_2148,98.3,194,193,78,94,75,60,83,59,9,9,2,4,0,1,5,12,41.49574650000001,115.22592900000001,6.099999999999999,8.799999999999999,22.22,44.44,0.0,48.5,93.9,91.2,1,2,6,1,0,0,1,1,1,2,0,3
40397,Boxer_A_2149,KO,1,Boxer_A_2149,95.3,188,173,62,77,78,91,62,34,Boxer_B_2149,88.7,183,178,76,67,63,86,99,79,32,31,9,4,1,0,19,8,105.63680900000004,81.633348,27.700000000000006,25.200000000000006,28.12,12.9,8.37,0.0,72.3,74.8,5,6,8,8,5,5,4,1,3,9,7,2
85045,Boxer_B_2150,KO,1,Boxer_A_2150,63.8,169,187,100,88,100,72,86,12,Boxer_B_2150,76.0,185,184,72,97,94,72,74,19,11,11,1,4,1,0,3,10,41.5863,90.39060000000002,9.1,9.1,9.09,36.36,0.0,58.41,90.9,90.9,3,1,0,3,2,3,3,2,3,1,0,1
32360,Boxer_A_2151,KO,1,Boxer_A_2151,89.3,182,178,96,65,99,98,82,99,Boxer_B_2151,89.2,186,179,89,66,68,74,82,62,17,16,5,3,0,0,11,8,124.16904000000002,78.26090400000002,13.799999999999999,12.4,29.41,18.75,21.74,0.0,86.2,87.6,4,4,3,3,2,3,3,3,4,1,1,2
47493,Boxer_B_2152,KO,1,Boxer_A_2152,80.6,185,181,94,80,93,99,72,11,Boxer_B_2152,97.2,180,193,96,89,70,77,92,90,10,10,3,4,0,0,8,9,81.35305200000002,114.57331200000002,8.5,7.499999999999999,30.0,40.0,0.0,18.65,91.5,92.5,1,3,3,2,2,1,1,2,2,1,1,1
72337,Boxer_B_2153,KO,1,Boxer_A_2153,79.4,180,198,60,67,92,94,60,23,Boxer_B_2153,89.7,192,186,99,60,97,100,92,100,14,14,5,4,0,0,10,8,64.81782000000001,115.15927500000001,10.899999999999999,11.0,35.71,28.57,0.0,35.18,89.1,89.0,5,4,3,1,0,3,1,3,2,2,3,1
